top, topMid, botMid, bot
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.01,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.01,0.04,-0.00
0.04,0.01,0.04,-0.00
0.03,0.02,0.04,-0.00
0.03,0.02,0.04,-0.00
0.03,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.03,0.02,0.04,-0.00
0.03,0.02,0.04,-0.00
0.03,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.03,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.02,0.04,-0.00
0.04,0.03,0.04,-0.00
0.04,0.03,0.04,-0.00
0.04,0.03,0.04,-0.00
0.04,0.03,0.04,-0.00
0.04,0.03,0.04,-0.00
0.04,0.03,0.04,-0.00
0.04,0.03,0.04,-0.00
0.04,0.03,0.04,-0.00
0.04,0.03,0.04,-0.00
0.05,0.03,0.04,-0.00
0.04,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.04,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.04,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.04,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.03,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.04,0.05,-0.00
0.05,0.05,0.05,-0.00
0.05,0.05,0.05,-0.00
